Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
37	4	260	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	10	0	10	0
37	4	260	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
37	4	260	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	0	0	0	0
37	4	260	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
37	4	-1	all	SatisfiedInterests	10	0	10	0
37	4	-1	all	TimedOutInterests	0	0	0	0
37	5	1	internal://	InInterests	0	0	0	0
37	5	1	internal://	OutInterests	0	0	0	0
37	5	1	internal://	InData	0	0	0	0
37	5	1	internal://	OutData	0	0	0	0
37	5	1	internal://	InNacks	0	0	0	0
37	5	1	internal://	OutNacks	0	0	0	0
37	5	1	internal://	InSatisfiedInterests	0	0	0	0
37	5	1	internal://	InTimedOutInterests	0	0	0	0
37	5	1	internal://	OutSatisfiedInterests	1.64927e-25	0	0	0
37	5	1	internal://	OutTimedOutInterests	0	0	0	0
37	5	256	internal://	InInterests	0	0	0	0
37	5	256	internal://	OutInterests	0	0	0	0
37	5	256	internal://	InData	0	0	0	0
37	5	256	internal://	OutData	0	0	0	0
37	5	256	internal://	InNacks	0	0	0	0
37	5	256	internal://	OutNacks	0	0	0	0
37	5	256	internal://	InSatisfiedInterests	1.64927e-25	0	0	0
37	5	256	internal://	InTimedOutInterests	0	0	0	0
37	5	256	internal://	OutSatisfiedInterests	0	0	0	0
37	5	256	internal://	OutTimedOutInterests	0	0	0	0
37	5	257	netdev://[00:00:00:00:00:0a]	InInterests	0	0	0	0
37	5	257	netdev://[00:00:00:00:00:0a]	OutInterests	10	0.224609	10	0.224609
37	5	257	netdev://[00:00:00:00:00:0a]	InData	10	10.3027	10	10.3027
37	5	257	netdev://[00:00:00:00:00:0a]	OutData	0	0	0	0
37	5	257	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
37	5	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
37	5	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	0	0	0	0
37	5	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
37	5	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	10	0	10	0
37	5	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
37	5	259	netdev://[00:00:00:00:00:15]	InInterests	10	0.224609	10	0.224609
37	5	259	netdev://[00:00:00:00:00:15]	OutInterests	0	0	0	0
37	5	259	netdev://[00:00:00:00:00:15]	InData	0	0	0	0
37	5	259	netdev://[00:00:00:00:00:15]	OutData	10	10.3027	10	10.3027
37	5	259	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
37	5	259	netdev://[00:00:00:00:00:15]	OutNacks	0	0	0	0
37	5	259	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	10	0	10	0
37	5	259	netdev://[00:00:00:00:00:15]	InTimedOutInterests	0	0	0	0
37	5	259	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	0	0	0	0
37	5	259	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	0	0	0	0
37	5	260	netdev://[00:00:00:00:00:17]	InInterests	10	0.224609	10	0.224609
37	5	260	netdev://[00:00:00:00:00:17]	OutInterests	0	0	0	0
37	5	260	netdev://[00:00:00:00:00:17]	InData	0	0	0	0
37	5	260	netdev://[00:00:00:00:00:17]	OutData	10	10.3027	10	10.3027
37	5	260	netdev://[00:00:00:00:00:17]	InNacks	0	0	0	0
37	5	260	netdev://[00:00:00:00:00:17]	OutNacks	0	0	0	0
37	5	260	netdev://[00:00:00:00:00:17]	InSatisfiedInterests	10	0	10	0
37	5	260	netdev://[00:00:00:00:00:17]	InTimedOutInterests	0	0	0	0
37	5	260	netdev://[00:00:00:00:00:17]	OutSatisfiedInterests	0	0	0	0
37	5	260	netdev://[00:00:00:00:00:17]	OutTimedOutInterests	0	0	0	0
37	5	-1	all	SatisfiedInterests	10	0	10	0
37	5	-1	all	TimedOutInterests	0	0	0	0
37	6	1	internal://	InInterests	0	0	0	0
37	6	1	internal://	OutInterests	0	0	0	0
37	6	1	internal://	InData	0	0	0	0
37	6	1	internal://	OutData	0	0	0	0
37	6	1	internal://	InNacks	0	0	0	0
37	6	1	internal://	OutNacks	0	0	0	0
37	6	1	internal://	InSatisfiedInterests	0	0	0	0
37	6	1	internal://	InTimedOutInterests	0	0	0	0
37	6	1	internal://	OutSatisfiedInterests	5.49756e-26	0	0	0
37	6	1	internal://	OutTimedOutInterests	0	0	0	0
37	6	256	internal://	InInterests	0	0	0	0
37	6	256	internal://	OutInterests	0	0	0	0
37	6	256	internal://	InData	0	0	0	0
37	6	256	internal://	OutData	0	0	0	0
37	6	256	internal://	InNacks	0	0	0	0
37	6	256	internal://	OutNacks	0	0	0	0
37	6	256	internal://	InSatisfiedInterests	5.49756e-26	0	0	0
37	6	256	internal://	InTimedOutInterests	0	0	0	0
37	6	256	internal://	OutSatisfiedInterests	0	0	0	0
37	6	256	internal://	OutTimedOutInterests	0	0	0	0
37	6	257	netdev://[00:00:00:00:00:0e]	InInterests	0	0	0	0
37	6	257	netdev://[00:00:00:00:00:0e]	OutInterests	10	0.224609	10	0.224609
37	6	257	netdev://[00:00:00:00:00:0e]	InData	10	10.3027	10	10.3027
37	6	257	netdev://[00:00:00:00:00:0e]	OutData	0	0	0	0
37	6	257	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
37	6	257	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
37	6	257	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	0	0	0	0
37	6	257	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
37	6	257	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	10	0	10	0
37	6	257	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
37	6	258	appFace://	InInterests	10	0.224609	10	0.224609
37	6	258	appFace://	OutInterests	0	0	0	0
37	6	258	appFace://	InData	0	0	0	0
37	6	258	appFace://	OutData	10	10.3027	10	10.3027
37	6	258	appFace://	InNacks	0	0	0	0
37	6	258	appFace://	OutNacks	0	0	0	0
37	6	258	appFace://	InSatisfiedInterests	10	0	10	0
37	6	258	appFace://	InTimedOutInterests	0	0	0	0
37	6	258	appFace://	OutSatisfiedInterests	0	0	0	0
37	6	258	appFace://	OutTimedOutInterests	0	0	0	0
37	6	-1	all	SatisfiedInterests	10	0	10	0
37	6	-1	all	TimedOutInterests	0	0	0	0
37	7	1	internal://	InInterests	0	0	0	0
37	7	1	internal://	OutInterests	0	0	0	0
37	7	1	internal://	InData	0	0	0	0
37	7	1	internal://	OutData	0	0	0	0
37	7	1	internal://	InNacks	0	0	0	0
37	7	1	internal://	OutNacks	0	0	0	0
37	7	1	internal://	InSatisfiedInterests	0	0	0	0
37	7	1	internal://	InTimedOutInterests	0	0	0	0
37	7	1	internal://	OutSatisfiedInterests	5.49756e-26	0	0	0
37	7	1	internal://	OutTimedOutInterests	0	0	0	0
37	7	256	internal://	InInterests	0	0	0	0
37	7	256	internal://	OutInterests	0	0	0	0
37	7	256	internal://	InData	0	0	0	0
37	7	256	internal://	OutData	0	0	0	0
37	7	256	internal://	InNacks	0	0	0	0
37	7	256	internal://	OutNacks	0	0	0	0
37	7	256	internal://	InSatisfiedInterests	5.49756e-26	0	0	0
37	7	256	internal://	InTimedOutInterests	0	0	0	0
37	7	256	internal://	OutSatisfiedInterests	0	0	0	0
37	7	256	internal://	OutTimedOutInterests	0	0	0	0
37	7	257	netdev://[00:00:00:00:00:10]	InInterests	0	0	0	0
37	7	257	netdev://[00:00:00:00:00:10]	OutInterests	10	0.224609	10	0.224609
37	7	257	netdev://[00:00:00:00:00:10]	InData	10	10.3027	10	10.3027
37	7	257	netdev://[00:00:00:00:00:10]	OutData	0	0	0	0
37	7	257	netdev://[00:00:00:00:00:10]	InNacks	0	0	0	0
37	7	257	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
37	7	257	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	0	0	0	0
37	7	257	netdev://[00:00:00:00:00:10]	InTimedOutInterests	0	0	0	0
37	7	257	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	10	0	10	0
37	7	257	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	0	0	0	0
37	7	258	appFace://	InInterests	10	0.224609	10	0.224609
37	7	258	appFace://	OutInterests	0	0	0	0
37	7	258	appFace://	InData	0	0	0	0
37	7	258	appFace://	OutData	10	10.3027	10	10.3027
37	7	258	appFace://	InNacks	0	0	0	0
37	7	258	appFace://	OutNacks	0	0	0	0
37	7	258	appFace://	InSatisfiedInterests	10	0	10	0
37	7	258	appFace://	InTimedOutInterests	0	0	0	0
37	7	258	appFace://	OutSatisfiedInterests	0	0	0	0
37	7	258	appFace://	OutTimedOutInterests	0	0	0	0
37	7	-1	all	SatisfiedInterests	10	0	10	0
37	7	-1	all	TimedOutInterests	0	0	0	0
37	8	1	internal://	InInterests	0	0	0	0
37	8	1	internal://	OutInterests	0	0	0	0
37	8	1	internal://	InData	0	0	0	0
37	8	1	internal://	OutData	0	0	0	0
37	8	1	internal://	InNacks	0	0	0	0
37	8	1	internal://	OutNacks	0	0	0	0
37	8	1	internal://	InSatisfiedInterests	0	0	0	0
37	8	1	internal://	InTimedOutInterests	0	0	0	0
37	8	1	internal://	OutSatisfiedInterests	1.09951e-25	0	0	0
37	8	1	internal://	OutTimedOutInterests	0	0	0	0
37	8	256	internal://	InInterests	0	0	0	0
37	8	256	internal://	OutInterests	0	0	0	0
37	8	256	internal://	InData	0	0	0	0
37	8	256	internal://	OutData	0	0	0	0
37	8	256	internal://	InNacks	0	0	0	0
37	8	256	internal://	OutNacks	0	0	0	0
37	8	256	internal://	InSatisfiedInterests	1.09951e-25	0	0	0
37	8	256	internal://	InTimedOutInterests	0	0	0	0
37	8	256	internal://	OutSatisfiedInterests	0	0	0	0
37	8	256	internal://	OutTimedOutInterests	0	0	0	0
37	8	257	netdev://[00:00:00:00:00:12]	InInterests	0	0	0	0
37	8	257	netdev://[00:00:00:00:00:12]	OutInterests	10	0.224609	10	0.224609
37	8	257	netdev://[00:00:00:00:00:12]	InData	10	10.3027	10	10.3027
37	8	257	netdev://[00:00:00:00:00:12]	OutData	0	0	0	0
37	8	257	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
37	8	257	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
37	8	257	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	0	0	0	0
37	8	257	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
37	8	257	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	10	0	10	0
37	8	257	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
37	8	258	appFace://	InInterests	10	0.224609	10	0.224609
37	8	258	appFace://	OutInterests	0	0	0	0
37	8	258	appFace://	InData	0	0	0	0
37	8	258	appFace://	OutData	10	10.3027	10	10.3027
37	8	258	appFace://	InNacks	0	0	0	0
37	8	258	appFace://	OutNacks	0	0	0	0
37	8	258	appFace://	InSatisfiedInterests	10	0	10	0
37	8	258	appFace://	InTimedOutInterests	0	0	0	0
37	8	258	appFace://	OutSatisfiedInterests	0	0	0	0
37	8	258	appFace://	OutTimedOutInterests	0	0	0	0
37	8	-1	all	SatisfiedInterests	10	0	10	0
37	8	-1	all	TimedOutInterests	0	0	0	0
37	9	1	internal://	InInterests	0	0	0	0
37	9	1	internal://	OutInterests	0	0	0	0
37	9	1	internal://	InData	0	0	0	0
37	9	1	internal://	OutData	0	0	0	0
37	9	1	internal://	InNacks	0	0	0	0
37	9	1	internal://	OutNacks	0	0	0	0
37	9	1	internal://	InSatisfiedInterests	0	0	0	0
37	9	1	internal://	InTimedOutInterests	0	0	0	0
37	9	1	internal://	OutSatisfiedInterests	1.09951e-25	0	0	0
37	9	1	internal://	OutTimedOutInterests	0	0	0	0
37	9	256	internal://	InInterests	0	0	0	0
37	9	256	internal://	OutInterests	0	0	0	0
37	9	256	internal://	InData	0	0	0	0
37	9	256	internal://	OutData	0	0	0	0
37	9	256	internal://	InNacks	0	0	0	0
37	9	256	internal://	OutNacks	0	0	0	0
37	9	256	internal://	InSatisfiedInterests	1.09951e-25	0	0	0
37	9	256	internal://	InTimedOutInterests	0	0	0	0
37	9	256	internal://	OutSatisfiedInterests	0	0	0	0
37	9	256	internal://	OutTimedOutInterests	0	0	0	0
37	9	257	netdev://[00:00:00:00:00:14]	InInterests	0	0	0	0
37	9	257	netdev://[00:00:00:00:00:14]	OutInterests	10	0.224609	10	0.224609
37	9	257	netdev://[00:00:00:00:00:14]	InData	10	10.3027	10	10.3027
37	9	257	netdev://[00:00:00:00:00:14]	OutData	0	0	0	0
37	9	257	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
37	9	257	netdev://[00:00:00:00:00:14]	OutNacks	0	0	0	0
37	9	257	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	0	0	0	0
37	9	257	netdev://[00:00:00:00:00:14]	InTimedOutInterests	0	0	0	0
37	9	257	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	10	0	10	0
37	9	257	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	0	0	0	0
37	9	258	appFace://	InInterests	10	0.224609	10	0.224609
37	9	258	appFace://	OutInterests	0	0	0	0
37	9	258	appFace://	InData	0	0	0	0
37	9	258	appFace://	OutData	10	10.3027	10	10.3027
37	9	258	appFace://	InNacks	0	0	0	0
37	9	258	appFace://	OutNacks	0	0	0	0
37	9	258	appFace://	InSatisfiedInterests	10	0	10	0
37	9	258	appFace://	InTimedOutInterests	0	0	0	0
37	9	258	appFace://	OutSatisfiedInterests	0	0	0	0
37	9	258	appFace://	OutTimedOutInterests	0	0	0	0
37	9	-1	all	SatisfiedInterests	10	0	10	0
37	9	-1	all	TimedOutInterests	0	0	0	0
37	10	1	internal://	InInterests	0	0	0	0
37	10	1	internal://	OutInterests	0	0	0	0
37	10	1	internal://	InData	0	0	0	0
37	10	1	internal://	OutData	0	0	0	0
37	10	1	internal://	InNacks	0	0	0	0
37	10	1	internal://	OutNacks	0	0	0	0
37	10	1	internal://	InSatisfiedInterests	0	0	0	0
37	10	1	internal://	InTimedOutInterests	0	0	0	0
37	10	1	internal://	OutSatisfiedInterests	1.09951e-25	0	0	0
37	10	1	internal://	OutTimedOutInterests	0	0	0	0
37	10	256	internal://	InInterests	0	0	0	0
37	10	256	internal://	OutInterests	0	0	0	0
37	10	256	internal://	InData	0	0	0	0
37	10	256	internal://	OutData	0	0	0	0
37	10	256	internal://	InNacks	0	0	0	0
37	10	256	internal://	OutNacks	0	0	0	0
37	10	256	internal://	InSatisfiedInterests	1.09951e-25	0	0	0
37	10	256	internal://	InTimedOutInterests	0	0	0	0
37	10	256	internal://	OutSatisfiedInterests	0	0	0	0
37	10	256	internal://	OutTimedOutInterests	0	0	0	0
37	10	257	netdev://[00:00:00:00:00:16]	InInterests	0	0	0	0
37	10	257	netdev://[00:00:00:00:00:16]	OutInterests	10	0.224609	10	0.224609
37	10	257	netdev://[00:00:00:00:00:16]	InData	10	10.3027	10	10.3027
37	10	257	netdev://[00:00:00:00:00:16]	OutData	0	0	0	0
37	10	257	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
37	10	257	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
37	10	257	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	0	0	0	0
37	10	257	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
37	10	257	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	10	0	10	0
37	10	257	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
37	10	258	appFace://	InInterests	10	0.224609	10	0.224609
37	10	258	appFace://	OutInterests	0	0	0	0
37	10	258	appFace://	InData	0	0	0	0
37	10	258	appFace://	OutData	10	10.3027	10	10.3027
37	10	258	appFace://	InNacks	0	0	0	0
37	10	258	appFace://	OutNacks	0	0	0	0
37	10	258	appFace://	InSatisfiedInterests	10	0	10	0
37	10	258	appFace://	InTimedOutInterests	0	0	0	0
37	10	258	appFace://	OutSatisfiedInterests	0	0	0	0
37	10	258	appFace://	OutTimedOutInterests	0	0	0	0
37	10	-1	all	SatisfiedInterests	10	0	10	0
37	10	-1	all	TimedOutInterests	0	0	0	0
37	11	1	internal://	InInterests	0	0	0	0
37	11	1	internal://	OutInterests	0	0	0	0
37	11	1	internal://	InData	0	0	0	0
37	11	1	internal://	OutData	0	0	0	0
37	11	1	internal://	InNacks	0	0	0	0
37	11	1	internal://	OutNacks	0	0	0	0
37	11	1	internal://	InSatisfiedInterests	0	0	0	0
37	11	1	internal://	InTimedOutInterests	0	0	0	0
37	11	1	internal://	OutSatisfiedInterests	1.09951e-25	0	0	0
37	11	1	internal://	OutTimedOutInterests	0	0	0	0
37	11	256	internal://	InInterests	0	0	0	0
37	11	256	internal://	OutInterests	0	0	0	0
37	11	256	internal://	InData	0	0	0	0
37	11	256	internal://	OutData	0	0	0	0
37	11	256	internal://	InNacks	0	0	0	0
37	11	256	internal://	OutNacks	0	0	0	0
37	11	256	internal://	InSatisfiedInterests	1.09951e-25	0	0	0
37	11	256	internal://	InTimedOutInterests	0	0	0	0
37	11	256	internal://	OutSatisfiedInterests	0	0	0	0
37	11	256	internal://	OutTimedOutInterests	0	0	0	0
37	11	257	netdev://[00:00:00:00:00:18]	InInterests	0	0	0	0
37	11	257	netdev://[00:00:00:00:00:18]	OutInterests	10	0.224609	10	0.224609
37	11	257	netdev://[00:00:00:00:00:18]	InData	10	10.3027	10	10.3027
37	11	257	netdev://[00:00:00:00:00:18]	OutData	0	0	0	0
37	11	257	netdev://[00:00:00:00:00:18]	InNacks	0	0	0	0
37	11	257	netdev://[00:00:00:00:00:18]	OutNacks	0	0	0	0
37	11	257	netdev://[00:00:00:00:00:18]	InSatisfiedInterests	0	0	0	0
37	11	257	netdev://[00:00:00:00:00:18]	InTimedOutInterests	0	0	0	0
37	11	257	netdev://[00:00:00:00:00:18]	OutSatisfiedInterests	10	0	10	0
37	11	257	netdev://[00:00:00:00:00:18]	OutTimedOutInterests	0	0	0	0
37	11	258	appFace://	InInterests	10	0.224609	10	0.224609
37	11	258	appFace://	OutInterests	0	0	0	0
37	11	258	appFace://	InData	0	0	0	0
37	11	258	appFace://	OutData	10	10.3027	10	10.3027
37	11	258	appFace://	InNacks	0	0	0	0
37	11	258	appFace://	OutNacks	0	0	0	0
37	11	258	appFace://	InSatisfiedInterests	10	0	10	0
37	11	258	appFace://	InTimedOutInterests	0	0	0	0
37	11	258	appFace://	OutSatisfiedInterests	0	0	0	0
37	11	258	appFace://	OutTimedOutInterests	0	0	0	0
37	11	-1	all	SatisfiedInterests	10	0	10	0
37	11	-1	all	TimedOutInterests	0	0	0	0
38	0	257	netdev://[00:00:00:00:00:01]	InInterests	10	0.224609	10	0.224609
38	0	257	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
38	0	257	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
38	0	257	netdev://[00:00:00:00:00:01]	OutData	10	10.3027	10	10.3027
38	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
38	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
38	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	10	0	10	0
38	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
38	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
38	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
38	0	258	appFace://	InInterests	0	0	0	0
38	0	258	appFace://	OutInterests	10	0.224609	10	0.224609
38	0	258	appFace://	InData	10	10.3027	10	10.3027
38	0	258	appFace://	OutData	0	0	0	0
38	0	258	appFace://	InNacks	0	0	0	0
38	0	258	appFace://	OutNacks	0	0	0	0
38	0	258	appFace://	InSatisfiedInterests	0	0	0	0
38	0	258	appFace://	InTimedOutInterests	0	0	0	0
38	0	258	appFace://	OutSatisfiedInterests	10	0	10	0
38	0	258	appFace://	OutTimedOutInterests	0	0	0	0
38	0	-1	all	SatisfiedInterests	10	0	10	0
38	0	-1	all	TimedOutInterests	0	0	0	0
38	1	257	netdev://[00:00:00:00:00:03]	InInterests	10	0.224609	10	0.224609
38	1	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
38	1	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
38	1	257	netdev://[00:00:00:00:00:03]	OutData	10	10.3027	10	10.3027
38	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
38	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
38	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	10	0	10	0
38	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
38	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
38	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
38	1	258	appFace://	InInterests	0	0	0	0
38	1	258	appFace://	OutInterests	10	0.224609	10	0.224609
38	1	258	appFace://	InData	10	10.3027	10	10.3027
38	1	258	appFace://	OutData	0	0	0	0
38	1	258	appFace://	InNacks	0	0	0	0
38	1	258	appFace://	OutNacks	0	0	0	0
38	1	258	appFace://	InSatisfiedInterests	0	0	0	0
38	1	258	appFace://	InTimedOutInterests	0	0	0	0
38	1	258	appFace://	OutSatisfiedInterests	10	0	10	0
38	1	258	appFace://	OutTimedOutInterests	0	0	0	0
38	1	-1	all	SatisfiedInterests	10	0	10	0
38	1	-1	all	TimedOutInterests	0	0	0	0
38	2	1	internal://	InInterests	0	0	0	0
38	2	1	internal://	OutInterests	0	0	0	0
38	2	1	internal://	InData	0	0	0	0
38	2	1	internal://	OutData	0	0	0	0
38	2	1	internal://	InNacks	0	0	0	0
38	2	1	internal://	OutNacks	0	0	0	0
38	2	1	internal://	InSatisfiedInterests	0	0	0	0
38	2	1	internal://	InTimedOutInterests	0	0	0	0
38	2	1	internal://	OutSatisfiedInterests	3.29853e-26	0	0	0
38	2	1	internal://	OutTimedOutInterests	0	0	0	0
38	2	256	internal://	InInterests	0	0	0	0
38	2	256	internal://	OutInterests	0	0	0	0
38	2	256	internal://	InData	0	0	0	0
38	2	256	internal://	OutData	0	0	0	0
38	2	256	internal://	InNacks	0	0	0	0
38	2	256	internal://	OutNacks	0	0	0	0
38	2	256	internal://	InSatisfiedInterests	3.29853e-26	0	0	0
38	2	256	internal://	InTimedOutInterests	0	0	0	0
38	2	256	internal://	OutSatisfiedInterests	0	0	0	0
38	2	256	internal://	OutTimedOutInterests	0	0	0	0
38	2	257	netdev://[00:00:00:00:00:02]	InInterests	0	0	0	0
38	2	257	netdev://[00:00:00:00:00:02]	OutInterests	10	0.224609	10	0.224609
38	2	257	netdev://[00:00:00:00:00:02]	InData	10	10.3027	10	10.3027
38	2	257	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
38	2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
38	2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
38	2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
38	2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
38	2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	10	0	10	0
38	2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
38	2	258	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
38	2	258	netdev://[00:00:00:00:00:04]	OutInterests	10	0.224609	10	0.224609
38	2	258	netdev://[00:00:00:00:00:04]	InData	10	10.3027	10	10.3027
38	2	258	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
38	2	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
38	2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
38	2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
38	2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
38	2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	10	0	10	0
38	2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
38	2	259	netdev://[00:00:00:00:00:05]	InInterests	20	0.449219	20	0.449219
38	2	259	netdev://[00:00:00:00:00:05]	OutInterests	0	0	0	0
38	2	259	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
38	2	259	netdev://[00:00:00:00:00:05]	OutData	10	10.3027	10	10.3027
38	2	259	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
38	2	259	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
38	2	259	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	10	0	10	0
38	2	259	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
38	2	259	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
38	2	259	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
38	2	260	netdev://[00:00:00:00:00:07]	InInterests	10	0.224609	10	0.224609
38	2	260	netdev://[00:00:00:00:00:07]	OutInterests	0	0	0	0
38	2	260	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
38	2	260	netdev://[00:00:00:00:00:07]	OutData	10	10.3027	10	10.3027
38	2	260	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
38	2	260	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
38	2	260	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	10	0	10	0
38	2	260	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
38	2	260	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
38	2	260	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
38	2	-1	all	SatisfiedInterests	10	0	10	0
38	2	-1	all	TimedOutInterests	0	0	0	0
38	3	1	internal://	InInterests	0	0	0	0
38	3	1	internal://	OutInterests	0	0	0	0
38	3	1	internal://	InData	0	0	0	0
38	3	1	internal://	OutData	0	0	0	0
38	3	1	internal://	InNacks	0	0	0	0
38	3	1	internal://	OutNacks	0	0	0	0
38	3	1	internal://	InSatisfiedInterests	0	0	0	0
38	3	1	internal://	InTimedOutInterests	0	0	0	0
38	3	1	internal://	OutSatisfiedInterests	3.29853e-26	0	0	0
38	3	1	internal://	OutTimedOutInterests	0	0	0	0
38	3	256	internal://	InInterests	0	0	0	0
38	3	256	internal://	OutInterests	0	0	0	0
38	3	256	internal://	InData	0	0	0	0
38	3	256	internal://	OutData	0	0	0	0
38	3	256	internal://	InNacks	0	0	0	0
38	3	256	internal://	OutNacks	0	0	0	0
38	3	256	internal://	InSatisfiedInterests	3.29853e-26	0	0	0
38	3	256	internal://	InTimedOutInterests	0	0	0	0
38	3	256	internal://	OutSatisfiedInterests	0	0	0	0
38	3	256	internal://	OutTimedOutInterests	0	0	0	0
38	3	257	netdev://[00:00:00:00:00:06]	InInterests	0	0	0	0
38	3	257	netdev://[00:00:00:00:00:06]	OutInterests	20	0.449219	20	0.449219
38	3	257	netdev://[00:00:00:00:00:06]	InData	10	10.3027	10	10.3027
38	3	257	netdev://[00:00:00:00:00:06]	OutData	0	0	0	0
38	3	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
38	3	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
